189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 102 ms, execution time: 89 ms, waiting time: 1 ms, processed by Server Zone:4)
374575 getPopulationofCountry Guadeloupe Zone:4 (turnaround time: 83 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:4)
1930662 getPopulationofCountry Kyrgyzstan Zone:2 (turnaround time: 195 ms, execution time: 81 ms, waiting time: 114 ms, processed by Server Zone:2)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 139 ms, execution time: 81 ms, waiting time: 56 ms, processed by Server Zone:3)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:5)
1182883 getPopulationofCountry Slovenia Zone:2 (turnaround time: 127 ms, execution time: 81 ms, waiting time: 45 ms, processed by Server Zone:2)
357957 getPopulationofCountry Bahamas Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 136 ms, execution time: 81 ms, waiting time: 55 ms, processed by Server Zone:5)
3157852 getPopulationofCountry Croatia Zone:2 (turnaround time: 84 ms, execution time: 81 ms, waiting time: 2 ms, processed by Server Zone:2)
1907246 getPopulationofCountry Tajikistan Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
361020 getPopulationofCountry Comoros Zone:3 (turnaround time: 83 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:3)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 193 ms, execution time: 80 ms, waiting time: 111 ms, processed by Server Zone:5)
2501302 getPopulationofCountry Panama Zone:3 (turnaround time: 138 ms, execution time: 81 ms, waiting time: 56 ms, processed by Server Zone:3)
8249 getPopulationofCountry Tuvalu Zone:5 (turnaround time: 250 ms, execution time: 83 ms, waiting time: 166 ms, processed by Server Zone:5)
2501302 getPopulationofCountry Panama Zone:3 (turnaround time: 194 ms, execution time: 80 ms, waiting time: 113 ms, processed by Server Zone:3)
44135 getPopulationofCountry Greenland Zone:1 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 225 ms, execution time: 81 ms, waiting time: 143 ms, processed by Server Zone:3)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 141 ms, execution time: 82 ms, waiting time: 58 ms, processed by Server Zone:1)
64035243 getPopulationofCountry Indonesia Zone:4 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 281 ms, execution time: 81 ms, waiting time: 198 ms, processed by Server Zone:3)
2579609 getPopulationofCountry Oman Zone:1 (turnaround time: 199 ms, execution time: 82 ms, waiting time: 117 ms, processed by Server Zone:1)
447039 getPopulationofCountry Equatorial Guinea Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
6340891 getPopulationofCountry Guatemala Zone:3 (turnaround time: 337 ms, execution time: 81 ms, waiting time: 255 ms, processed by Server Zone:3)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 259 ms, execution time: 82 ms, waiting time: 176 ms, processed by Server Zone:1)
266998322 getPopulationofCountry United States Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7097388 getPopulationofCountry Belarus Zone:3 (turnaround time: 274 ms, execution time: 81 ms, waiting time: 192 ms, processed by Server Zone:3)
1182883 getPopulationofCountry Slovenia Zone:5 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 1 ms, processed by Server Zone:5)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 267 ms, execution time: 82 ms, waiting time: 184 ms, processed by Server Zone:1)
266998322 getPopulationofCountry United States Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
266998322 getPopulationofCountry United States Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
8652407 getPopulationofCountry Portugal Zone:4 (turnaround time: 83 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:4)
673504000 getPopulationofCountry China Zone:3 (turnaround time: 207 ms, execution time: 81 ms, waiting time: 125 ms, processed by Server Zone:3)
1182883 getPopulationofCountry Slovenia Zone:5 (turnaround time: 140 ms, execution time: 81 ms, waiting time: 57 ms, processed by Server Zone:5)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 324 ms, execution time: 82 ms, waiting time: 241 ms, processed by Server Zone:1)
24859223 getPopulationofCountry Romania Zone:3 (turnaround time: 88 ms, execution time: 81 ms, waiting time: 5 ms, processed by Server Zone:3)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 381 ms, execution time: 82 ms, waiting time: 299 ms, processed by Server Zone:1)
189578 getPopulationofCountry French Guiana Zone:2 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 1 ms, processed by Server Zone:2)
736951 getPopulationofCountry Gambia Zone:4 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
276340 getPopulationofCountry Swaziland Zone:1 (turnaround time: 438 ms, execution time: 81 ms, waiting time: 356 ms, processed by Server Zone:1)
189578 getPopulationofCountry French Guiana Zone:2 (turnaround time: 139 ms, execution time: 82 ms, waiting time: 56 ms, processed by Server Zone:2)
7287342 getPopulationofCountry Ghana Zone:1 (turnaround time: 168 ms, execution time: 81 ms, waiting time: 86 ms, processed by Server Zone:1)
1565638 getPopulationofCountry Togo Zone:2 (turnaround time: 147 ms, execution time: 81 ms, waiting time: 66 ms, processed by Server Zone:2)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
64035243 getPopulationofCountry Indonesia Zone:5 (turnaround time: 81 ms, execution time: 80 ms, waiting time: 1 ms, processed by Server Zone:5)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 200 ms, execution time: 80 ms, waiting time: 119 ms, processed by Server Zone:1)
316458 getPopulationofCountry Suriname Zone:2 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:2)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7348242 getPopulationofCountry Bolivia Zone:5 (turnaround time: 137 ms, execution time: 81 ms, waiting time: 56 ms, processed by Server Zone:5)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 258 ms, execution time: 80 ms, waiting time: 176 ms, processed by Server Zone:1)
3907506 getPopulationofCountry Ireland Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
61881622 getPopulationofCountry Philippines Zone:3 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:3)
15411242 getPopulationofCountry Belgium Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 316 ms, execution time: 83 ms, waiting time: 232 ms, processed by Server Zone:1)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
8833274 getPopulationofCountry Greece Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1698635 getPopulationofCountry Kuwait Zone:1 (turnaround time: 373 ms, execution time: 80 ms, waiting time: 292 ms, processed by Server Zone:1)
29145131 getPopulationofCountry Poland Zone:5 (turnaround time: 81 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:5)
361020 getPopulationofCountry Comoros Zone:2 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:2)
5996338 getPopulationofCountry Senegal Zone:4 (turnaround time: 138 ms, execution time: 81 ms, waiting time: 55 ms, processed by Server Zone:4)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 90 ms, execution time: 82 ms, waiting time: 6 ms, processed by Server Zone:5)
63717971 getPopulationofCountry Turkey Zone:4 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 147 ms, execution time: 81 ms, waiting time: 66 ms, processed by Server Zone:5)
3328228 getPopulationofCountry Honduras Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7375148 getPopulationofCountry Switzerland Zone:2 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:2)
49007 getPopulationofCountry Tonga Zone:1 (turnaround time: 84 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:1)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 194 ms, execution time: 81 ms, waiting time: 112 ms, processed by Server Zone:5)
32847337 getPopulationofCountry Ukraine Zone:3 (turnaround time: 84 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:3)
49007 getPopulationofCountry Tonga Zone:1 (turnaround time: 143 ms, execution time: 82 ms, waiting time: 59 ms, processed by Server Zone:1)
374575 getPopulationofCountry Guadeloupe Zone:5 (turnaround time: 263 ms, execution time: 81 ms, waiting time: 180 ms, processed by Server Zone:5)
15411242 getPopulationofCountry Belgium Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
369776 getPopulationofCountry Guyana Zone:4 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 1 ms, processed by Server Zone:4)
32847337 getPopulationofCountry Ukraine Zone:3 (turnaround time: 141 ms, execution time: 82 ms, waiting time: 58 ms, processed by Server Zone:3)
9362428 getPopulationofCountry Sweden Zone:5 (turnaround time: 296 ms, execution time: 80 ms, waiting time: 214 ms, processed by Server Zone:5)
361020 getPopulationofCountry Comoros Zone:1 (turnaround time: 85 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:1)
32847337 getPopulationofCountry Ukraine Zone:3 (turnaround time: 199 ms, execution time: 81 ms, waiting time: 117 ms, processed by Server Zone:3)
100848918 getPopulationofCountry Japan Zone:4 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
361020 getPopulationofCountry Comoros Zone:1 (turnaround time: 140 ms, execution time: 81 ms, waiting time: 57 ms, processed by Server Zone:1)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:5)
3639169 getPopulationofCountry Cambodia Zone:5 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
369776 getPopulationofCountry Guyana Zone:1 (turnaround time: 147 ms, execution time: 82 ms, waiting time: 63 ms, processed by Server Zone:1)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 139 ms, execution time: 82 ms, waiting time: 56 ms, processed by Server Zone:5)
8684197 getPopulationofCountry Cameroon Zone:4 (turnaround time: 82 ms, execution time: 82 ms, waiting time: 0 ms, processed by Server Zone:4)
266998322 getPopulationofCountry United States Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7375148 getPopulationofCountry Switzerland Zone:1 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 198 ms, execution time: 81 ms, waiting time: 116 ms, processed by Server Zone:5)
15411242 getPopulationofCountry Belgium Zone:3 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 1 ms, processed by Server Zone:3)
276340 getPopulationofCountry Swaziland Zone:5 (turnaround time: 257 ms, execution time: 82 ms, waiting time: 174 ms, processed by Server Zone:5)
15411242 getPopulationofCountry Belgium Zone:3 (turnaround time: 140 ms, execution time: 82 ms, waiting time: 57 ms, processed by Server Zone:3)
1907246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 242 ms, execution time: 81 ms, waiting time: 160 ms, processed by Server Zone:5)
3907506 getPopulationofCountry Ireland Zone:1 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
316458 getPopulationofCountry Suriname Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
16357414 getPopulationofCountry Thailand Zone:2 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:2)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
15411242 getPopulationofCountry Belgium Zone:3 (turnaround time: 196 ms, execution time: 80 ms, waiting time: 116 ms, processed by Server Zone:3)
1907246 getPopulationofCountry Tajikistan Zone:5 (turnaround time: 299 ms, execution time: 81 ms, waiting time: 216 ms, processed by Server Zone:5)
3907506 getPopulationofCountry Ireland Zone:1 (turnaround time: 136 ms, execution time: 80 ms, waiting time: 54 ms, processed by Server Zone:1)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3645095 getPopulationofCountry Uganda Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
49007 getPopulationofCountry Tonga Zone:3 (turnaround time: 254 ms, execution time: 81 ms, waiting time: 171 ms, processed by Server Zone:3)
9362428 getPopulationofCountry Sweden Zone:2 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
1070 getPopulationofCountry Tokelau Zone:1 (turnaround time: 170 ms, execution time: 81 ms, waiting time: 87 ms, processed by Server Zone:1)
16357414 getPopulationofCountry Thailand Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
3162856 getPopulationofCountry Norway Zone:4 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:4)
7571439 getPopulationofCountry Kenya Zone:3 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
184225 getPopulationofCountry Guam Zone:2 (turnaround time: 83 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:2)
2501302 getPopulationofCountry Panama Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 82 ms, execution time: 81 ms, waiting time: 0 ms, processed by Server Zone:1)
184225 getPopulationofCountry Guam Zone:2 (turnaround time: 137 ms, execution time: 80 ms, waiting time: 57 ms, processed by Server Zone:2)
7571439 getPopulationofCountry Kenya Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
7571439 getPopulationofCountry Kenya Zone:1 (turnaround time: 0 ms, execution time: 0 ms, waiting time: 0 ms, processed by Server Zone:0)
357957 getPopulationofCountry Bahamas Zone:1 (turnaround time: 141 ms, execution time: 81 ms, waiting time: 58 ms, processed by Server Zone:1)
